EGNo,AgeYear,Age,AgeClassCode,AliveStatusCode
1716,2019,A,A,A
1716,2020,A,A,A
1716,2021,A,A,A
1716,2022,A,A,A
1716,2023,A,A,P
1718,1987,U,U,A
1718,1988,U,U,A
1718,1989,U,U,A
1718,1990,U,U,A
1718,1991,U,U,A
1718,1992,U,U,A
1718,1993,U,U,A
1718,1994,U,U,A
1718,1995,A,A,P
1718,1996,A,A,SP
1718,1997,A,A,SP
1718,1998,A,A,SP
1718,1999,A,A,SP
1718,2000,A,A,SP
1718,2001,A,A,SP
1718,2002,A,A,SP
1718,2003,A,A,SP
1718,2004,A,A,SP
1718,2005,A,A,SP
1718,2006,A,A,SP
1718,2007,A,A,SP
1718,2008,A,A,SP
1718,2009,A,A,SP
1718,2010,A,A,SP
1718,2011,A,A,SP
1718,2012,A,A,SP
1718,2013,A,A,SP
1718,2014,A,A,SP
1718,2015,A,A,SP
1718,2016,A,A,SP
1718,2017,A,A,SP
1718,2018,A,A,SP
1718,2019,A,A,SP
1718,2020,A,A,SP
1718,2021,A,A,SP
1718,2022,A,A,SP
1718,2023,A,A,SP
1719,1987,U,U,A
1719,1988,U,U,A
1719,1989,U,U,A
1719,1990,U,U,A
1719,1991,U,U,A
1719,1992,U,U,A
1719,1993,U,U,A
1719,1994,U,U,A
1719,1995,A,A,A
1719,1996,A,A,A
1719,1997,A,A,A
1719,1998,A,A,A
1719,1999,A,A,A
1719,2000,A,A,A
1719,2001,A,A,A
1719,2002,A,A,A
1719,2003,A,A,A
1719,2004,A,A,A
1719,2005,A,A,A
1719,2006,A,A,A
1719,2007,A,A,A
1719,2008,A,A,A
1719,2009,A,A,A
1719,2010,A,A,A
1719,2011,A,A,A
1719,2012,A,A,A
1719,2013,A,A,A
1719,2014,A,A,A
1719,2015,A,A,A
1719,2016,A,A,A
1719,2017,A,A,A
1719,2018,A,A,A
1719,2019,A,A,A
1719,2020,A,A,A
1719,2021,A,A,A
1719,2022,A,A,A
1719,2023,A,A,A
1720,1987,U,U,A
1720,1988,U,U,A
1720,1989,U,U,A
1720,1990,U,U,A
1720,1991,U,U,A
1720,1992,U,U,A
1720,1993,U,U,A
1720,1994,U,U,A
1720,1995,A,A,A
1720,1996,A,A,A
1720,1997,A,A,A
1720,1998,A,A,A
1720,1999,A,A,A
1720,2000,A,A,A
1720,2001,A,A,A
1720,2002,A,A,A
1720,2003,A,A,A
1720,2004,A,A,A
1720,2005,A,A,A
1720,2006,A,A,A
1720,2007,A,A,A
1720,2008,A,A,A
1720,2009,A,A,A
1720,2010,A,A,A
1720,2011,A,A,A
1720,2012,A,A,A
1720,2013,A,A,A
1720,2014,A,A,A
1720,2015,A,A,A
1720,2016,A,A,A
1720,2017,A,A,A
1720,2018,A,A,A
1720,2019,A,A,A
1720,2020,A,A,A
1720,2021,A,A,A
1720,2022,A,A,A
1720,2023,A,A,A
1801,1988,0,C,A
1801,1989,1,J,A
1801,1990,2,J,A
1801,1991,3,J,A
1801,1992,4,J,A
1801,1993,5,J,A
1801,1994,6,J,A
1801,1995,7,J,A
1801,1996,8,J,A
1801,1997,9,A,A
1801,1998,10,A,A
1801,1999,11,A,A
1801,2000,12,A,A
1801,2001,13,A,A
1801,2002,14,A,A
1801,2003,15,A,A
1801,2004,16,A,A
1801,2005,17,A,A
1801,2006,18,A,A
1801,2007,19,A,A
1801,2008,20,A,A
1801,2009,21,A,A
1801,2010,22,A,A
1801,2011,23,A,A
1801,2012,24,A,A
1801,2013,25,A,A
1801,2014,26,A,A
1801,2015,27,A,A
1801,2016,28,A,A
1801,2017,29,A,A
1801,2018,30,A,A
1801,2019,31,A,A
1801,2020,32,A,A
1801,2021,33,A,A
1801,2022,34,A,A
1801,2023,35,A,A
1802,1988,0,C,A
1802,1989,1,J,A
1802,1990,2,J,A
1802,1991,3,J,A
1802,1992,4,J,A
1802,1993,5,J,A
1802,1994,6,J,A
1802,1995,7,J,A
1802,1996,8,J,A
1802,1997,9,A,A
1802,1998,10,A,A
1802,1999,11,A,A
1802,2000,12,A,A
1802,2001,13,A,A
1802,2002,14,A,A
1802,2003,15,A,A
1802,2004,16,A,A
1802,2005,17,A,A
1802,2006,18,A,A
1802,2007,19,A,A
1802,2008,20,A,A
1802,2009,21,A,A
1802,2010,22,A,A
1802,2011,23,A,A
1802,2012,24,A,A
1802,2013,25,A,A
1802,2014,26,A,A
1802,2015,27,A,A
1802,2016,28,A,A
1802,2017,29,A,A
1802,2018,30,A,A
1802,2019,31,A,A
1802,2020,32,A,A
1802,2021,33,A,A
1802,2022,34,A,A
1802,2023,35,A,A
1803,1988,0,C,A
1803,1989,1,J,A
1803,1990,2,J,A
1803,1991,3,J,A
1803,1992,4,J,A
1803,1993,5,J,A
1803,1994,6,J,A
1803,1995,7,J,A
1803,1996,8,J,A
1803,1997,9,A,A
1803,1998,10,A,A
1803,1999,11,A,A
1803,2000,12,A,A
1803,2001,13,A,A
1803,2002,14,A,A
1803,2003,15,A,A
1803,2004,16,A,A
1803,2005,17,A,A
1803,2006,18,A,A
1803,2007,19,A,A
1803,2008,20,A,A
1803,2009,21,A,A
1803,2010,22,A,A
1803,2011,23,A,A
1803,2012,24,A,A
1803,2013,25,A,A
1803,2014,26,A,A
1803,2015,27,A,A
1803,2016,28,A,A
1803,2017,29,A,A
1803,2018,30,A,A
1803,2019,31,A,A
1803,2020,32,A,A
1803,2021,33,A,A
1803,2022,34,A,A
1803,2023,35,A,A
1804,1988,0,C,A
1804,1989,1,J,A
1804,1990,2,J,A
1804,1991,3,J,A
1804,1992,4,J,A
1804,1993,5,J,A
1804,1994,6,J,A
1804,1995,7,J,A
1804,1996,8,J,A
1804,1997,9,A,A
1804,1998,10,A,A
1804,1999,11,A,A
1804,2000,12,A,A
1804,2001,13,A,A
1804,2002,14,A,A
1804,2003,15,A,A
1804,2004,16,A,A
1804,2005,17,A,A
1804,2006,18,A,A
1804,2007,19,A,A
1804,2008,20,A,A
1804,2009,21,A,A
1804,2010,22,A,A
1804,2011,23,A,A
1804,2012,24,A,A
1804,2013,25,A,A
1804,2014,26,A,A
1804,2015,27,A,A
1804,2016,28,A,A
1804,2017,29,A,A
1804,2018,30,A,A
1804,2019,31,A,A
1804,2020,32,A,A
1804,2021,33,A,A
1804,2022,34,A,A
1804,2023,35,A,A
1805,1988,U,U,A
1805,1989,U,U,A
1805,1990,U,U,A
1805,1991,U,U,A
1805,1992,U,U,A
1805,1993,U,U,A
1805,1994,U,U,A
1805,1995,U,U,A
1805,1996,A,A,A
1805,1997,A,A,A
1805,1998,A,A,OP
1805,1999,A,A,OSP
1805,2000,A,A,OSP
1805,2001,A,A,R
1805,2002,A,A,A
1805,2003,A,A,A
1805,2004,A,A,A
1805,2005,A,A,A
1805,2006,A,A,A
1805,2007,A,A,A
1805,2008,A,A,A
1805,2009,A,A,A
1805,2010,A,A,A
1805,2011,A,A,A
1805,2012,A,A,A
1805,2013,A,A,A
1805,2014,A,A,A
1805,2015,A,A,A
1805,2016,A,A,A
1805,2017,A,A,OP
1805,2018,A,A,R
1805,2019,A,A,A
1805,2020,A,A,A
1805,2021,A,A,A
1805,2022,A,A,A
1805,2023,A,A,A
1806,1988,0,C,A
1806,1989,1,J,A
1806,1990,2,J,A
1806,1991,3,J,A
1806,1992,4,J,A
1806,1993,5,J,A
1806,1994,6,J,A
1806,1995,7,J,A
1806,1996,8,J,A
1806,1997,9,A,A
1806,1998,10,A,A
1806,1999,11,A,A
1806,2000,12,A,A
1806,2001,13,A,A
1806,2002,14,A,P
1806,2003,15,A,SP
1806,2004,16,A,SP
1806,2005,17,A,SP
1806,2006,18,A,SP
1806,2007,19,A,SP
1806,2008,20,A,SP
1806,2009,21,A,SP
1806,2010,22,A,SP
1806,2011,23,A,SP
1806,2012,24,A,SP
1806,2013,25,A,SP
1806,2014,26,A,SP
1806,2015,27,A,SP
1806,2016,28,A,SP
1806,2017,29,A,SP
1806,2018,30,A,SP
1806,2019,31,A,SP
1806,2020,32,A,SP
1806,2021,33,A,SP
1806,2022,34,A,SP
1806,2023,35,A,SP
1807,1988,0,C,A
1807,1989,1,J,A
1807,1990,2,J,A
1807,1991,3,J,A
1807,1992,4,J,A
1807,1993,5,J,A
1807,1994,6,J,P
1807,1995,7,J,SP
1807,1996,8,J,SP
1807,1997,9,A,SP
1807,1998,10,A,SP
1807,1999,11,A,SP
1807,2000,12,A,SP
1807,2001,13,A,SP
1807,2002,14,A,SP
1807,2003,15,A,SP
1807,2004,16,A,SP
1807,2005,17,A,SP
1807,2006,18,A,SP
1807,2007,19,A,SP
1807,2008,20,A,SP
1807,2009,21,A,SP
1807,2010,22,A,SP
1807,2011,23,A,SP
1807,2012,24,A,SP
1807,2013,25,A,SP
1807,2014,26,A,SP
1807,2015,27,A,SP
1807,2016,28,A,SP
1807,2017,29,A,SP
1807,2018,30,A,SP
1807,2019,31,A,SP
1807,2020,32,A,SP
1807,2021,33,A,SP
1807,2022,34,A,SP
1807,2023,35,A,SP
1808,1988,0,C,A
1808,1989,1,J,A
1808,1990,2,J,A
1808,1991,3,J,A
1808,1992,4,J,A
1808,1993,5,J,A
1808,1994,6,J,P
1808,1995,7,J,SP
1808,1996,8,J,SP
1808,1997,9,A,SP
1808,1998,10,A,SP
1808,1999,11,A,SP
1808,2000,12,A,SP
1808,2001,13,A,SP
1808,2002,14,A,SP
1808,2003,15,A,SP
1808,2004,16,A,SP
1808,2005,17,A,SP
1808,2006,18,A,SP
1808,2007,19,A,SP
1808,2008,20,A,SP
1808,2009,21,A,SP
1808,2010,22,A,SP
1808,2011,23,A,SP
1808,2012,24,A,SP
1808,2013,25,A,SP
1808,2014,26,A,SP
1808,2015,27,A,SP
1808,2016,28,A,SP
1808,2017,29,A,SP
1808,2018,30,A,SP
1808,2019,31,A,SP
1808,2020,32,A,SP
1808,2021,33,A,SP
1808,2022,34,A,SP
1808,2023,35,A,SP
1810,1988,U,U,A
1810,1989,U,U,A
1810,1990,U,U,A
1810,1991,U,U,A
1810,1992,U,U,A
1810,1993,U,A,A
1810,1994,U,A,A
1810,1995,U,A,A
1810,1996,A,A,A
1810,1997,A,A,A
1810,1998,A,A,A
1810,1999,A,A,A
1810,2000,A,A,A
1810,2001,A,A,A
1810,2002,A,A,A
1810,2003,A,A,A
1810,2004,A,A,A
1810,2005,A,A,A
1810,2006,A,A,A
1810,2007,A,A,A
1810,2008,A,A,A
1810,2009,A,A,A
1810,2010,A,A,A
1810,2011,A,A,A
1810,2012,A,A,A
1810,2013,A,A,A
1810,2014,A,A,A
1810,2015,A,A,A
1810,2016,A,A,A
1810,2017,A,A,A
1810,2018,A,A,A
1810,2019,A,A,A
1810,2020,A,A,A
1810,2021,A,A,A
1810,2022,A,A,A
1810,2023,A,A,A
1811,1988,U,U,A
1811,1989,U,U,A
1811,1990,U,U,A
1811,1991,U,U,A
1811,1992,U,U,A
1811,1993,U,U,A
1811,1994,U,U,A
1811,1995,U,U,P
1811,1996,A,A,SP
1811,1997,A,A,SP
1811,1998,A,A,SP
1811,1999,A,A,SP
1811,2000,A,A,SP
1811,2001,A,A,SP
1811,2002,A,A,SP
1811,2003,A,A,SP
1811,2004,A,A,SP
1811,2005,A,A,SP
1811,2006,A,A,SP
1811,2007,A,A,SP
1811,2008,A,A,SP
1811,2009,A,A,SP
1811,2010,A,A,SP
1811,2011,A,A,SP
1811,2012,A,A,SP
1811,2013,A,A,SP
1811,2014,A,A,SP
1811,2015,A,A,SP
1811,2016,A,A,SP
1811,2017,A,A,SP
1811,2018,A,A,SP
1811,2019,A,A,SP
1811,2020,A,A,SP
1811,2021,A,A,SP
1811,2022,A,A,SP
1811,2023,A,A,SP
1812,1988,U,U,A
1812,1989,U,U,A
1812,1990,U,U,A
1812,1991,U,U,A
1812,1992,U,U,A
1812,1993,U,U,A
1812,1994,U,U,A
1812,1995,U,A,A
1812,1996,A,A,A
1812,1997,A,A,A
1812,1998,A,A,A
1812,1999,A,A,A
1812,2000,A,A,A
1812,2001,A,A,A
1812,2002,A,A,A
1812,2003,A,A,A
1812,2004,A,A,A
1812,2005,A,A,A
1812,2006,A,A,A
1812,2007,A,A,A
1812,2008,A,A,A
1812,2009,A,A,A
1812,2010,A,A,A
1812,2011,A,A,A
1812,2012,A,A,A
1812,2013,A,A,A
1812,2014,A,A,A
1812,2015,A,A,A
1812,2016,A,A,A
1812,2017,A,A,A
1812,2018,A,A,A
1812,2019,A,A,A
1812,2020,A,A,A
1812,2021,A,A,A
1812,2022,A,A,A
1812,2023,A,A,A
1813,1988,U,U,A
1813,1989,U,U,A
1813,1990,U,U,A
1813,1991,U,U,A
1813,1992,U,U,A
1813,1993,U,U,A
1813,1994,U,U,A
1813,1995,U,U,A
1813,1996,A,A,A
1813,1997,A,A,A
1813,1998,A,A,A
1813,1999,A,A,A
1813,2000,A,A,A
1813,2001,A,A,A
1813,2002,A,A,A
1813,2003,A,A,A
1813,2004,A,A,A
1813,2005,A,A,A
1813,2006,A,A,A
1813,2007,A,A,A
1813,2008,A,A,A
1813,2009,A,A,A
1813,2010,A,A,A
1813,2011,A,A,A
1813,2012,A,A,A
1813,2013,A,A,A
1813,2014,A,A,A
1813,2015,A,A,A
1813,2016,A,A,A
1813,2017,A,A,A
1813,2018,A,A,A
1813,2019,A,A,A
1813,2020,A,A,A
1813,2021,A,A,A
1813,2022,A,A,A
1813,2023,A,A,A
1814,1988,U,U,A
1814,1989,U,U,A
1814,1990,U,U,A
1814,1991,U,U,A
1814,1992,U,U,A
1814,1993,U,U,A
1814,1994,U,U,OP
1814,1995,U,U,OSP
1814,1996,A,A,OSP
1814,1997,A,A,OSP
1814,1998,A,A,OSP
1814,1999,A,A,OSP
1814,2000,A,A,OSP
1814,2001,A,A,R
1814,2002,A,A,A
1814,2003,A,A,A
1814,2004,A,A,A
1814,2005,A,A,A
1814,2006,A,A,A
1814,2007,A,A,A
1814,2008,A,A,A
1814,2009,A,A,A
1814,2010,A,A,A
1814,2011,A,A,A
1814,2012,A,A,A
1814,2013,A,A,A
1814,2014,A,A,A
1814,2015,A,A,A
1814,2016,A,A,A
1814,2017,A,A,P
1814,2018,A,A,SP
1814,2019,A,A,SP
1814,2020,A,A,SP
1814,2021,A,A,SP
1814,2022,A,A,SP
1814,2023,A,A,SP
1815,1988,U,U,A
1815,1989,U,U,A
1815,1990,U,U,A
1815,1991,U,U,A
1815,1992,U,U,A
1815,1993,U,U,A
1815,1994,U,U,A
1815,1995,U,A,A
1815,1996,A,A,A
1815,1997,A,A,A
1815,1998,A,A,A
1815,1999,A,A,A
1815,2000,A,A,A
1815,2001,A,A,A
1815,2002,A,A,A
1815,2003,A,A,A
1815,2004,A,A,A
1815,2005,A,A,A
1815,2006,A,A,A
1815,2007,A,A,A
1815,2008,A,A,P
1815,2009,A,A,SP
1815,2010,A,A,SP
1815,2011,A,A,SP
1815,2012,A,A,SP
1815,2013,A,A,SP
1815,2014,A,A,SP
1815,2015,A,A,SP
1815,2016,A,A,SP
1815,2017,A,A,SP
1815,2018,A,A,SP
1815,2019,A,A,SP
1815,2020,A,A,SP
1815,2021,A,A,SP
1815,2022,A,A,SP
1815,2023,A,A,SP
1816,1988,U,U,A
1816,1989,U,U,A
1816,1990,U,U,A
1816,1991,U,U,A
1816,1992,U,U,A
1816,1993,U,U,A
1816,1994,U,U,A
1816,1995,U,U,A
1816,1996,A,A,P
1816,1997,A,A,SP
1816,1998,A,A,SP
1816,1999,A,A,SP
1816,2000,A,A,SP
1816,2001,A,A,SP
1816,2002,A,A,SP
1816,2003,A,A,SP
1816,2004,A,A,SP
1816,2005,A,A,SP
1816,2006,A,A,SP
1816,2007,A,A,SP
1816,2008,A,A,SP
1816,2009,A,A,SP
1816,2010,A,A,SP
1816,2011,A,A,SP
1816,2012,A,A,SP
1816,2013,A,A,SP
1816,2014,A,A,SP
1816,2015,A,A,SP
1816,2016,A,A,SP
1816,2017,A,A,SP
1816,2018,A,A,SP
1816,2019,A,A,SP
1816,2020,A,A,SP
1816,2021,A,A,SP
1816,2022,A,A,SP
1816,2023,A,A,SP
1817,1988,U,U,A
1817,1989,U,U,A
1817,1990,U,U,A
1817,1991,U,U,A
1817,1992,U,U,A
1817,1993,U,U,A
1817,1994,U,U,A
1817,1995,U,A,A
1817,1996,A,A,A
1817,1997,A,A,A
1817,1998,A,A,A
1817,1999,A,A,A
1817,2000,A,A,A
1817,2001,A,A,A
1817,2002,A,A,A
1817,2003,A,A,A
1817,2004,A,A,A
1817,2005,A,A,A
1817,2006,A,A,A
1817,2007,A,A,A
1817,2008,A,A,A
1817,2009,A,A,A
1817,2010,A,A,A
1817,2011,A,A,A
1817,2012,A,A,A
1817,2013,A,A,A
1817,2014,A,A,A
1817,2015,A,A,A
1817,2016,A,A,A
1817,2017,A,A,A
1817,2018,A,A,A
1817,2019,A,A,A
1817,2020,A,A,A
1817,2021,A,A,A
1817,2022,A,A,A
1817,2023,A,A,A
1818,1988,U,U,A
1818,1989,U,U,A
1818,1990,U,U,A
1818,1991,U,U,A
1818,1992,U,U,A
1818,1993,U,U,A
1818,1994,U,U,A
1818,1995,U,U,A
1818,1996,A,A,A
1818,1997,A,A,A
1818,1998,A,A,A
1818,1999,A,A,A
1818,2000,A,A,A
1818,2001,A,A,A
1818,2002,A,A,A
1818,2003,A,A,A
1818,2004,A,A,A
1818,2005,A,A,A
1818,2006,A,A,A
1818,2007,A,A,A
1818,2008,A,A,A
1818,2009,A,A,A
1818,2010,A,A,A
1818,2011,A,A,A
1818,2012,A,A,A
1818,2013,A,A,A
1818,2014,A,A,A
1818,2015,A,A,A
1818,2016,A,A,A
1818,2017,A,A,A
1818,2018,A,A,A
1818,2019,A,A,A
1818,2020,A,A,A
1818,2021,A,A,A
1818,2022,A,A,A
1818,2023,A,A,P
1819,1985,U,U,A
1819,1986,U,U,A
1819,1987,U,U,A
1819,1988,U,U,A
1819,1989,U,U,A
1819,1990,U,U,A
1819,1991,U,U,A
1819,1992,U,U,A
1819,1993,A,A,A
1819,1994,A,A,A
1819,1995,A,A,A
1819,1996,A,A,A
1819,1997,A,A,A
1819,1998,A,A,A
1819,1999,A,A,A
1819,2000,A,A,A
1819,2001,A,A,P
1819,2002,A,A,SP
1819,2003,A,A,SP
1819,2004,A,A,SP
1819,2005,A,A,SP
1819,2006,A,A,SP
1819,2007,A,A,SP
1819,2008,A,A,SP
1819,2009,A,A,SP
1819,2010,A,A,SP
1819,2011,A,A,SP
1819,2012,A,A,SP
1819,2013,A,A,SP
1819,2014,A,A,SP
1819,2015,A,A,SP
1819,2016,A,A,SP
1819,2017,A,A,SP
1819,2018,A,A,SP
1819,2019,A,A,SP
1819,2020,A,A,SP
1819,2021,A,A,SP
1819,2022,A,A,SP
1819,2023,A,A,SP
1820,1988,U,U,A
1820,1989,U,U,A
1820,1990,U,U,A
1820,1991,U,U,A
1820,1992,U,U,A
1820,1993,U,U,A
1820,1994,U,U,A
1820,1995,U,U,A
1820,1996,A,A,A
1820,1997,A,A,A
1820,1998,A,A,A
1820,1999,A,A,A
1820,2000,A,A,A
1820,2001,A,A,A
1820,2002,A,A,A
1820,2003,A,A,A
1820,2004,A,A,A
1820,2005,A,A,A
1820,2006,A,A,A
1820,2007,A,A,A
1820,2008,A,A,A
1820,2009,A,A,A
1820,2010,A,A,A
1820,2011,A,A,A
1820,2012,A,A,A
1820,2013,A,A,A
1820,2014,A,A,A
1820,2015,A,A,A
1820,2016,A,A,A
1820,2017,A,A,A
1820,2018,A,A,A
1820,2019,A,A,A
1820,2020,A,A,A
1820,2021,A,A,A
1820,2022,A,A,A
1820,2023,A,A,A
1821,1988,U,U,A
1821,1989,U,U,A
1821,1990,U,U,A
1821,1991,U,U,A
1821,1992,U,U,A
1821,1993,U,U,A
1821,1994,U,U,A
1821,1995,U,U,OP
1821,1996,A,A,OSP
1821,1997,A,A,OSP
1821,1998,A,A,OSP
1821,1999,A,A,OSP
1821,2000,A,A,R
1821,2001,A,A,A
1821,2002,A,A,A
1821,2003,A,A,A
1821,2004,A,A,A
1821,2005,A,A,A
1821,2006,A,A,A
1821,2007,A,A,A
1821,2008,A,A,A
1821,2009,A,A,A
1821,2010,A,A,A
1821,2011,A,A,A
1821,2012,A,A,A
1821,2013,A,A,A
1821,2014,A,A,A
1821,2015,A,A,A
1821,2016,A,A,A
1821,2017,A,A,A
1821,2018,A,A,A
1821,2019,A,A,A
1821,2020,A,A,A
1821,2021,A,A,A
1821,2022,A,A,A
1821,2023,A,A,A
1901,1989,0,C,A
1901,1990,1,J,A
1901,1991,2,J,A
1901,1992,3,J,A
1901,1993,4,J,A
1901,1994,5,J,A
1901,1995,6,J,A
1901,1996,7,J,A
1901,1997,8,J,A
1901,1998,9,A,A
1901,1999,10,A,A
1901,2000,11,A,A
1901,2001,12,A,A
1901,2002,13,A,A
1901,2003,14,A,A
1901,2004,15,A,A
1901,2005,16,A,A
1901,2006,17,A,A
1901,2007,18,A,A
1901,2008,19,A,A
1901,2009,20,A,A
1901,2010,21,A,A
1901,2011,22,A,A
1901,2012,23,A,A
1901,2013,24,A,A
1901,2014,25,A,A
1901,2015,26,A,A
1901,2016,27,A,A
1901,2017,28,A,A
1901,2018,29,A,A
1901,2019,30,A,A
1901,2020,31,A,A
1901,2021,32,A,A
1901,2022,33,A,A
1901,2023,34,A,A
1903,1989,0,C,A
1903,1990,1,J,A
1903,1991,2,J,A
1903,1992,3,J,A
1903,1993,4,J,A
1903,1994,5,J,D
1907,1989,0,C,A
1907,1990,1,J,A
1907,1991,2,J,D
1909,1989,0,C,A
1909,1990,1,J,A
1909,1991,2,J,A
1909,1992,3,J,A
1909,1993,4,J,A
1909,1994,5,J,A
1909,1995,6,J,A
1909,1996,7,J,A
1909,1997,8,J,A
1909,1998,9,A,A
1909,1999,10,A,A
1909,2000,11,A,A
1909,2001,12,A,A
1909,2002,13,A,A
1909,2003,14,A,A
1909,2004,15,A,D
1911,1989,0,C,A
1911,1990,1,J,A
1911,1991,2,J,A
1911,1992,3,J,A
1911,1993,4,J,A
1911,1994,5,J,A
1911,1995,6,J,A
1911,1996,7,J,A
1911,1997,8,J,A
1911,1998,9,A,A
1911,1999,10,A,A
1911,2000,11,A,A
1911,2001,12,A,A
1911,2002,13,A,A
1911,2003,14,A,A
1911,2004,15,A,A
1911,2005,16,A,A
1911,2006,17,A,A
1911,2007,18,A,A
1911,2008,19,A,A
1911,2009,20,A,A
1911,2010,21,A,A
1911,2011,22,A,A
1911,2012,23,A,A
1911,2013,24,A,A
1911,2014,25,A,A
1911,2015,26,A,A
1911,2016,27,A,A
1911,2017,28,A,D
1920,1989,0,C,A
1920,1990,1,J,A
1920,1991,2,J,A
1920,1992,3,J,A
1920,1993,4,J,A
1920,1994,5,J,A
1920,1995,6,J,A
1920,1996,7,J,A
1920,1997,8,J,A
1920,1998,9,A,A
1920,1999,10,A,A
1920,2000,11,A,A
1920,2001,12,A,A
1920,2002,13,A,A
1920,2003,14,A,A
1920,2004,15,A,A
1920,2005,16,A,A
1920,2006,17,A,A
1920,2007,18,A,A
1920,2008,19,A,A
1920,2009,20,A,A
1920,2010,21,A,A
1920,2011,22,A,A
1920,2012,23,A,A
1920,2013,24,A,A
1920,2014,25,A,A
1920,2015,26,A,A
1920,2016,27,A,A
1920,2017,28,A,A
1920,2018,29,A,A
1920,2019,30,A,A
1920,2020,31,A,A
1920,2021,32,A,A
1920,2022,33,A,A
1920,2023,34,A,A
1930,1989,U,U,A
1930,1990,U,U,A
1930,1991,U,U,A
1930,1992,U,U,A
1930,1993,U,U,A
1930,1994,U,U,A
1930,1995,U,U,A
1930,1996,U,U,A
1930,1997,A,A,A
1930,1998,A,A,P
1930,1999,A,A,SP
1930,2000,A,A,SP
1930,2001,A,A,SP
1930,2002,A,A,SP
1930,2003,A,A,SP
1930,2004,A,A,SP
1930,2005,A,A,SP
1930,2006,A,A,SP
1930,2007,A,A,SP
1930,2008,A,A,SP
1930,2009,A,A,SP
1930,2010,A,A,SP
1930,2011,A,A,SP
1930,2012,A,A,SP
1930,2013,A,A,SP
1930,2014,A,A,SP
1930,2015,A,A,SP
1930,2016,A,A,SP
1930,2017,A,A,SP
1930,2018,A,A,SP
1930,2019,A,A,SP
1930,2020,A,A,SP
1930,2021,A,A,SP
1930,2022,A,A,SP
1930,2023,A,A,SP
1931,1989,0,C,A
1931,1990,1,J,A
1931,1991,2,J,A
1931,1992,3,J,A
1931,1993,4,J,A
1931,1994,5,J,A
1931,1995,6,J,A
1931,1996,7,J,P
1931,1997,8,J,SP
1931,1998,9,A,SP
1931,1999,10,A,SP
1931,2000,11,A,SP
1931,2001,12,A,SP
1931,2002,13,A,SP
1931,2003,14,A,SP
1931,2004,15,A,SP
1931,2005,16,A,SP
1931,2006,17,A,SP
1931,2007,18,A,SP
1931,2008,19,A,SP
1931,2009,20,A,SP
1931,2010,21,A,SP
1931,2011,22,A,SP
1931,2012,23,A,SP
1931,2013,24,A,SP
1931,2014,25,A,SP
1931,2015,26,A,SP
1931,2016,27,A,SP
1931,2017,28,A,SP
1931,2018,29,A,SP
1931,2019,30,A,SP
1931,2020,31,A,SP
1931,2021,32,A,SP
1931,2022,33,A,SP
1931,2023,34,A,SP
1933,1989,0,C,A
1933,1990,1,J,A
1933,1991,2,J,A
1933,1992,3,J,A
1933,1993,4,J,A
1933,1994,5,J,A
1933,1995,6,J,A
1933,1996,7,J,A
1933,1997,8,J,A
1933,1998,9,A,A
1933,1999,10,A,A
1933,2000,11,A,A
1933,2001,12,A,A
1933,2002,13,A,A
1933,2003,14,A,A
1933,2004,15,A,A
1933,2005,16,A,A
1933,2006,17,A,A
1933,2007,18,A,P
1933,2008,19,A,SP
1933,2009,20,A,SP
1933,2010,21,A,SP
1933,2011,22,A,SP
1933,2012,23,A,SP
1933,2013,24,A,SP
1933,2014,25,A,SP
1933,2015,26,A,SP
1933,2016,27,A,SP
1933,2017,28,A,SP
1933,2018,29,A,SP
1933,2019,30,A,SP
1933,2020,31,A,SP
1933,2021,32,A,SP
1933,2022,33,A,SP
1933,2023,34,A,SP
1934,1989,0,C,A
1934,1990,1,J,A
1934,1991,2,J,A
1934,1992,3,J,A
1934,1993,4,J,A
1934,1994,5,J,A
1934,1995,6,J,A
1934,1996,7,J,A
1934,1997,8,J,A
1934,1998,9,A,A
1934,1999,10,A,A
1934,2000,11,A,A
1934,2001,12,A,A
1934,2002,13,A,A
1934,2003,14,A,A
1934,2004,15,A,A
1934,2005,16,A,A
1934,2006,17,A,A
1934,2007,18,A,A
1934,2008,19,A,A
1934,2009,20,A,A
1934,2010,21,A,A
1934,2011,22,A,A
1934,2012,23,A,A
1934,2013,24,A,A
1934,2014,25,A,A
1934,2015,26,A,A
1934,2016,27,A,A
1934,2017,28,A,A
1934,2018,29,A,A
1934,2019,30,A,A
1934,2020,31,A,A
1934,2021,32,A,A
1934,2022,33,A,A
1934,2023,34,A,A
1940,1989,U,U,A
1940,1990,U,U,A
1940,1991,U,U,A
1940,1992,U,U,A
1940,1993,U,U,A
1940,1994,U,U,A
1940,1995,U,U,A
1940,1996,U,U,OP
1940,1997,A,A,OSP
1940,1998,A,A,OSP
1940,1999,A,A,OSP
1940,2000,A,A,R
1940,2001,A,A,A
1940,2002,A,A,A
1940,2003,A,A,A
1940,2004,A,A,A
1940,2005,A,A,A
1940,2006,A,A,A
1940,2007,A,A,A
1940,2008,A,A,A
1940,2009,A,A,A
1940,2010,A,A,A
1940,2011,A,A,A
1940,2012,A,A,A
1940,2013,A,A,A
1940,2014,A,A,P
1940,2015,A,A,SP
1940,2016,A,A,SP
1940,2017,A,A,SP
1940,2018,A,A,SP
1940,2019,A,A,SP
1940,2020,A,A,SP
1940,2021,A,A,SP
1940,2022,A,A,SP
